delete Node Time 
delete 10713 120
delete 2985 101
delete 3741 78
delete 6489 99
delete 29637 111
delete 16653 65
delete 20976 76
delete 13164 122
delete 15477 99
delete 19041 199
delete 3204 112
delete 17019 121
delete 22875 200
delete 12159 110
delete 19326 98
delete 21900 78
delete 2925 122
delete 7560 110
delete 303 166
delete 29100 76
delete 18534 78
delete 1005 121
delete 16668 111
delete 9846 121
delete 27126 77
delete 27135 112
delete 29829 77
delete 22020 77
delete 15882 155
delete 7779 77
delete 4638 77
delete 27882 77
delete 23289 136
delete 21354 184
delete 15123 76
delete 13062 121
delete 19755 109
delete 29094 66
delete 19116 156
delete 16869 121
delete 7668 78
delete 27261 75
delete 15156 99
delete 7728 88
delete 7593 134
delete 9012 88
delete 12399 189
delete 687 77
delete 17505 166
delete 28704 77
delete 14808 187
delete 4926 142
delete 16743 122
delete 25731 120
delete 25971 111
delete 4476 77
delete 27831 200
delete 29427 100
delete 19320 120
delete 10086 134
delete 13491 77
delete 23079 77
delete 24090 77
delete 27336 121
delete 15000 122
delete 27672 120
delete 10266 111
delete 17022 124
delete 20589 119
delete 19167 77
delete 6021 77
delete 17754 119
delete 28707 67
delete 14205 88
delete 15144 110
delete 12858 120
delete 27057 155
delete 2265 89
delete 20868 134
delete 23052 88
delete 13434 88
delete 5454 119
delete 9336 245
delete 11286 100
delete 9153 187
delete 13845 112
delete 18729 120
delete 10962 125
delete 5727 218
delete 26274 188
delete 17172 77
delete 11613 186
delete 21348 122
delete 8805 79
delete 3261 111
delete 26109 77
delete 19392 131
delete 13296 155
delete 15027 156
delete 29112 77
delete 16977 89
delete 5499 155
delete 23949 78
delete 1038 99
delete 26577 98
delete 27324 77
delete 20445 111
delete 12456 144
delete 14331 77
delete 13110 164
delete 20235 128
delete 10143 160
delete 1026 77
delete 735 77
delete 14544 123
delete 7389 121
delete 8163 165
delete 10026 111
delete 14529 121
delete 27951 112
delete 18891 187
delete 18579 77
delete 28239 220
delete 25356 254
delete 1710 245
delete 28317 176
delete 25521 144
delete 21339 119
delete 6306 112
delete 13443 77
delete 21993 79
delete 21117 210
delete 22092 205
delete 20460 170
delete 5991 113
delete 29508 78
delete 25764 120
delete 19776 77
delete 19335 112
delete 8106 77
delete 29139 187
delete 26208 78
delete 9912 77
delete 25725 121
delete 8595 111
delete 25908 77
delete 20826 120
delete 26868 134
delete 23328 88
delete 6723 135
delete 19236 197
delete 9693 343
delete 25722 89
delete 10923 275
delete 20667 112
delete 3627 191
delete 5760 164
delete 21231 78
delete 15138 155
delete 17784 78
delete 21546 76
delete 16719 77
delete 26598 110
delete 26796 77
delete 16815 77
delete 17220 81
delete 3645 184
delete 21675 155
delete 23148 78
delete 28581 155
delete 3033 112
delete 26316 88
delete 21519 77
delete 17847 77
delete 16341 77
delete 22752 120
delete 26091 357
delete 11028 175
delete 12264 113
delete 9684 119
delete 3582 78
delete 9711 166
delete 24303 77
delete 22944 78
delete 9996 88
delete 24543 113
delete 11931 154
delete 7863 77
delete 19182 89
delete 4830 77
delete 13881 130
delete 15576 236
delete 915 176
delete 21294 77
delete 7377 153
delete 8985 179
delete 18210 208
delete 18861 357
delete 14592 132
delete 4308 309
delete 25806 87
delete 12669 112
delete 13656 121
delete 3678 257
delete 21366 175
delete 2463 156
delete 25905 135
delete 14301 165
delete 324 156
delete 22233 143
delete 25947 165
delete 4911 77
delete 29298 77
delete 20136 119
delete 3291 102
delete 25758 354
delete 24318 199
delete 99 155
delete 29124 119
delete 8562 78
delete 27978 88
delete 22632 113
delete 21123 78
delete 10764 77
delete 25791 77
delete 14073 119
delete 3663 278
delete 17895 118
delete 1866 124
delete 6369 118
delete 13917 77
delete 3981 78
delete 20520 100
delete 14343 212
delete 21858 156
delete 29718 164
delete 9762 143
delete 13830 77
delete 4953 77
delete 7209 123
delete 3954 96
delete 252 115
delete 27072 119
delete 24525 88
delete 420 77
delete 26073 77
delete 3729 125
delete 26094 163
delete 17097 90
delete 24765 120
delete 25101 123
delete 16209 208
delete 18177 77
delete 15012 112
delete 20268 88
delete 10551 119
delete 20025 78
delete 18234 79
delete 9117 220
delete 28536 201
delete 26469 133
delete 13011 76
delete 1407 119
delete 21024 176
delete 5439 113
delete 15555 77
delete 4929 176
delete 27771 396
delete 13503 77
delete 195 76
delete 22893 77
delete 2841 136
delete 13626 87
delete 11193 122
delete 16674 76
delete 18402 77
delete 17838 111
delete 20193 155
delete 23514 157
delete 29592 109
delete 23085 77
delete 25278 77
delete 1386 130
delete 24546 76
delete 22707 114
delete 28287 78
delete 22428 155
delete 26544 155
delete 19230 133
delete 23178 77
delete 26523 78
delete 26589 77
delete 3681 109
delete 7947 76
delete 1506 141
delete 276 77
delete 29379 113
delete 23538 78
delete 27291 77
delete 22278 118
delete 192 201
delete 22254 119
delete 2388 124
delete 25359 76
delete 16848 119
delete 1614 77
delete 26871 133
delete 15210 135
delete 11370 236
delete 13974 147
delete 13641 184
delete 27885 156
delete 28440 227
delete 3018 189
delete 26859 167
delete 19929 219
delete 960 119
delete 10908 135
delete 21387 77
delete 3237 117
delete 4392 155
delete 16734 125
delete 29115 118
delete 16770 125
delete 8700 118
delete 16983 113
delete 10128 143
delete 8193 151
delete 25536 155
delete 29721 77
delete 15912 88
delete 27840 76
delete 14082 125
delete 2232 129
delete 23931 87
delete 2844 77
delete 25167 89
delete 6864 78
delete 23583 77
delete 21285 125
delete 2373 143
delete 13554 117
delete 11277 114
delete 30 79
delete 17526 118
delete 19818 115
delete 6969 119
delete 18132 76
delete 5985 188
delete 3657 113
delete 1809 155
delete 24981 229
delete 10296 225
delete 14646 128
delete 14427 156
delete 19884 77
delete 10896 77
delete 669 115
delete 17481 76
delete 1815 129
delete 15471 193
delete 22122 130
delete 3393 89
delete 3123 295
delete 18114 115
delete 21378 77
delete 15654 118
delete 903 114
delete 21849 118
delete 15660 76
delete 4755 88
delete 29256 87
delete 7755 126
delete 6831 154
delete 17913 117
delete 27798 77
delete 18483 78
delete 9651 181
delete 24663 111
delete 6078 117
delete 24660 88
delete 29232 115
delete 1689 251
delete 18450 137
delete 23754 99
delete 3084 117
delete 20172 116
delete 18963 117
delete 2547 77
delete 4557 126
delete 29907 108
delete 8553 165
delete 17682 77
delete 16284 115
delete 4626 77
delete 23127 79
delete 19851 74
delete 3543 118
delete 18465 149
delete 18918 243
delete 2991 231
delete 9039 134
delete 17484 118
delete 23388 126
delete 28071 106
delete 27702 78
delete 13494 77
delete 2325 77
delete 4065 310
delete 6273 77
delete 22488 143
delete 23025 78
delete 21876 78
delete 846 159
delete 11043 195
delete 9309 358
delete 20307 77
delete 5934 128
delete 5103 126
delete 15657 127
delete 13692 77
delete 13263 77
delete 12990 77
delete 6810 78
delete 17883 88
delete 360 186
delete 18693 229
delete 28968 106
delete 3789 115
delete 8571 129
delete 19905 124
delete 9453 118
delete 28422 92
delete 12999 138
delete 1518 326
delete 23715 155
delete 20622 89
delete 29013 151
delete 22728 122
delete 10461 121
delete 3156 113
delete 2694 85
delete 11487 199
delete 29163 170
delete 21951 113
delete 27504 192
delete 20901 115
delete 2631 78
delete 11544 117
delete 23331 77
delete 14835 155
delete 13005 114
delete 20796 155
delete 14712 116
delete 108 78
delete 15195 127
delete 28800 88
delete 11868 210
delete 13938 116
delete 15075 177
delete 18519 127
delete 12219 77
delete 10059 78
delete 25560 78
delete 23274 128
delete 15666 78
delete 20469 116
delete 2142 76
delete 18636 117
delete 7041 115
delete 14802 118
delete 21612 78
delete 348 76
delete 9477 293
delete 5178 183
delete 27732 77
delete 14559 155
delete 23238 77
delete 25608 88
delete 6117 116
delete 1566 77
delete 29634 79
delete 1740 76
delete 25479 99
delete 2109 182
delete 2061 195
delete 27825 214
delete 18609 116
delete 24537 87
delete 23268 77
delete 16581 118
delete 26184 115
delete 21042 117
delete 20256 78
delete 26730 154
delete 18279 111
delete 19692 148
delete 7743 76
delete 18711 77
delete 24756 78
delete 714 76
delete 6483 117
delete 996 79
delete 4533 77
delete 10830 114
delete 14724 116
delete 11901 170
delete 25896 77
delete 22545 127
delete 7935 127
delete 16179 78
delete 16497 116
delete 21144 77
delete 7203 89
delete 18882 165
delete 6054 125
delete 5349 106
delete 6453 126
delete 20637 77
delete 26364 116
delete 17001 76
delete 21909 288
delete 1605 156
delete 10695 117
delete 1449 115
delete 10350 127
delete 987 178
delete 9639 177
delete 29979 80
delete 10608 77
delete 8037 88
delete 22218 116
delete 11007 76
delete 24762 76
delete 9480 117
delete 27273 77
delete 11787 88
delete 10854 78
delete 18324 78
delete 29010 98
delete 246 77
delete 26193 77
delete 5220 88
delete 5802 194
delete 26529 77
delete 24834 77
delete 27744 78
delete 25062 116
delete 19569 88
delete 19590 78
delete 23952 196
delete 23955 91
delete 26937 155
delete 21057 88
delete 9540 76
delete 1938 88
delete 8454 110
delete 22797 117
delete 24792 115
delete 24735 128
delete 27234 77
delete 26391 115
delete 18471 77
delete 9240 116
delete 24738 98
delete 11148 77
delete 7212 115
delete 16779 76
delete 12921 77
delete 13098 127
delete 13251 178
delete 28212 99
delete 26766 77
delete 5700 155
delete 23343 99
delete 5742 116
delete 13593 76
delete 23889 77
delete 675 78
delete 17148 78
delete 26124 77
delete 5790 78
delete 25455 77
delete 13257 117
delete 2241 154
delete 29586 88
delete 264 121
delete 10911 173
delete 10728 203
delete 10224 154
delete 13827 111
delete 19944 221
delete 13758 77
delete 8796 116
delete 4128 77
delete 25797 128
delete 22710 78
delete 27288 77
delete 12453 115
delete 16206 117
delete 3996 77
delete 25194 216
delete 8265 150
delete 5541 111
delete 7806 121
delete 23367 154
delete 15372 78
delete 12720 77
delete 567 88
delete 19917 77
delete 23616 232
delete 25407 116
delete 15606 77
delete 15753 77
delete 25794 78
delete 1797 121
delete 15573 144
delete 28785 103
delete 6468 115
delete 14535 77
delete 24249 261
delete 5844 115
delete 8247 77
delete 23559 77
delete 4386 117
delete 3426 77
delete 6921 148
delete 21759 78
delete 27897 77
delete 14934 77
delete 25050 199
delete 5430 155
delete 15096 117
delete 9654 76
delete 2436 127
delete 22263 77
delete 8928 134
delete 5508 77
delete 29859 128
delete 15783 216
delete 24786 142
delete 21156 78
delete 6297 118
delete 3969 203
delete 22164 117
delete 9993 89
delete 26640 77
delete 25452 115
delete 2751 265
delete 15537 111
delete 2886 105
delete 24975 116
delete 13809 77
delete 12096 78
delete 14664 77
delete 6462 166
delete 28086 88
delete 15711 300
delete 21120 78
delete 18027 117
delete 20304 148
delete 21396 79
delete 13398 114
delete 864 116
delete 22230 77
delete 6351 94
delete 16620 227
delete 15993 117
delete 26382 88
delete 15681 77
delete 5673 116
delete 23031 88
delete 21927 99
delete 3420 77
delete 25332 76
delete 5943 128
delete 9741 115
delete 26175 178
delete 24072 165
delete 27216 76
delete 7296 116
delete 2940 89
delete 10422 115
delete 26595 88
delete 13686 89
delete 4104 155
delete 25557 77
delete 22017 262
delete 16167 77
delete 4272 114
delete 7752 77
delete 2490 116
delete 1203 116
delete 1482 77
delete 6876 77
delete 1329 77
delete 23673 293
delete 1365 155
delete 13818 165
delete 4614 77
delete 6498 76
delete 28122 77
delete 16548 77
delete 6987 76
delete 22053 116
delete 1728 127
delete 25974 333
delete 8022 153
delete 24987 77
delete 26340 89
delete 23940 114
delete 23469 117
delete 23688 77
delete 11724 77
delete 21555 159
delete 27189 271
delete 22650 77
delete 6159 78
delete 14973 77
delete 2601 77
delete 9507 77
delete 7854 77
delete 20889 76
delete 6699 116
delete 4029 187
delete 9837 162
delete 17349 188
delete 28464 159
delete 5070 157
delete 15738 193
delete 14931 121
delete 24903 77
delete 27852 116
delete 5208 109
delete 9459 117
delete 26562 116
delete 28599 76
delete 10107 88
delete 10944 77
delete 10968 117
delete 29595 78
delete 11124 113
delete 23853 78
delete 6948 154
delete 14658 117
delete 29271 77
delete 5634 155
delete 24387 161
delete 24531 271
delete 25893 77
delete 1503 114
delete 21936 119
delete 11073 113
delete 19539 89
delete 8277 117
delete 9543 77
delete 12531 77
delete 1665 113
delete 13044 88
delete 6960 77
delete 10299 118
delete 15891 191
delete 14766 119
delete 23103 137
delete 7707 172
delete 18612 77
delete 11379 77
delete 21006 114
delete 7797 123
delete 2907 131
delete 15837 78
delete 4821 118
delete 10761 76
delete 22047 114
delete 24876 76
delete 6171 129
delete 15768 77
delete 29823 114
delete 456 98
delete 17736 89
delete 28491 207
delete 18066 89
delete 19662 192
delete 13920 129
delete 7746 122
delete 8844 92
delete 9663 118
delete 26979 77
delete 25599 124
delete 4590 119
delete 6918 146
delete 1686 77
delete 24705 77
delete 13536 88
delete 12933 77
delete 5007 119
delete 402 77
delete 26499 77
delete 9429 78
delete 3888 113
delete 14718 118
delete 9342 113
delete 9180 88
delete 14862 184
delete 21843 123
delete 25734 221
delete 10779 210
delete 17949 154
delete 132 113
delete 60 77
delete 3372 78
delete 12120 77
delete 13719 89
delete 17154 77
delete 3003 151
delete 26961 126
delete 6507 76
delete 507 154
delete 22128 88
delete 28395 118
delete 9222 113
delete 14976 118
delete 9294 113
delete 11631 118
delete 13038 78
delete 18468 87
delete 27912 124
delete 3522 144
delete 21255 76
delete 10926 118
delete 29679 78
delete 8157 268
delete 21846 118
delete 28242 77
delete 5037 114
delete 3387 77
delete 12576 129
delete 3918 124
delete 22032 109
delete 16374 110
delete 3183 218
delete 4551 78
delete 798 78
delete 16140 155
delete 27795 77
delete 29481 112
delete 438 129
delete 3639 77
delete 16017 77
delete 25647 76
delete 6372 99
delete 8511 166
delete 14058 221
delete 16989 77
delete 21099 155
delete 25317 77
delete 102 77
delete 9354 77
delete 15549 76
delete 17493 77
delete 9324 112
delete 7872 211
delete 18843 215
delete 15969 160
delete 28986 77
delete 21333 76
delete 25875 77
delete 10533 131
delete 27528 257
delete 14742 130
delete 8679 77
delete 7554 166
delete 21495 157
delete 17496 199
delete 23124 88
delete 23259 88
delete 21525 77
delete 12618 78
delete 21192 88
delete 705 75
delete 28116 77
delete 27510 178
delete 9006 77
delete 1854 131
delete 6381 114
delete 5136 77
delete 29121 78
delete 924 121
delete 13878 288
delete 20040 120
delete 25476 77
delete 24096 78
delete 12507 77
delete 6807 113
delete 2445 77
delete 12231 78
delete 19734 165
delete 27837 78
delete 26637 89
delete 26448 77
delete 11130 77
delete 12603 119
delete 28902 77
delete 3801 87
delete 19947 135
delete 51 115
delete 18630 105
delete 8634 77
delete 14214 78
delete 16902 77
delete 19647 78
delete 12630 77
delete 20262 155
delete 23325 87
delete 13635 98
delete 23625 77
delete 22209 110
delete 981 78
delete 27177 66
delete 7353 123
delete 8124 131
delete 15720 88
delete 13200 257
delete 3327 154
delete 28101 300
delete 26220 77
delete 8343 166
delete 29607 77
delete 7914 120
delete 2613 222
delete 3816 108
delete 24549 89
delete 2349 77
delete 9621 88
delete 21729 77
delete 6009 113
delete 2079 78
delete 4320 88
delete 14970 122
delete 24357 118
delete 19200 76
delete 17415 77
delete 25788 77
delete 11847 167
delete 12738 124
delete 19089 118
delete 15858 78
delete 29793 77
delete 10995 77
delete 13680 88
delete 10542 125
delete 19296 124
delete 14964 96
delete 14787 188
delete 10080 77
delete 23847 77
delete 16185 89
delete 9258 76
delete 12426 77
delete 4257 76
delete 10056 155
delete 24399 76
delete 19476 77
delete 6210 77
delete 28059 77
delete 858 218
delete 11898 111
delete 6486 88
delete 21267 77
delete 930 112
delete 23601 119
delete 22587 77
delete 12522 113
delete 13374 88
delete 15789 78
delete 17613 76
delete 6981 194
delete 28176 104
delete 474 130
delete 7551 154
delete 15534 77
delete 14388 77
delete 13581 78
delete 15876 88
delete 1266 77
delete 17145 76
delete 12804 77
delete 20007 77
delete 15102 77
delete 19674 77
delete 8400 124
delete 27474 76
delete 27645 140
delete 6303 77
delete 330 88
delete 3792 77
delete 22272 89
delete 27150 79
delete 11655 77
delete 6603 88
delete 12045 77
delete 15846 131
delete 25554 89
delete 18477 100
delete 25002 65
delete 21012 66
delete 21114 66
delete 29814 66
delete 1581 210
delete 18153 133
delete 26718 77
delete 10413 87
delete 3096 100
delete 21549 77
delete 26055 109
delete 28806 76
delete 25638 78
delete 4668 76
delete 5133 77
delete 26259 122
delete 19029 77
delete 5205 145
delete 8109 77
delete 28875 77
delete 16281 121
delete 17556 110
delete 10797 77
delete 12879 65
delete 17637 78
delete 22170 181
delete 20685 140
delete 24777 87
delete 27321 66
delete 19992 67
delete 20418 77
delete 20358 77
delete 18069 65
delete 5502 154
delete 25530 77
delete 22821 77
delete 13566 67
delete 17670 77
delete 186 67
delete 21000 66
delete 4323 177
delete 7176 321
delete 16095 198
delete 7140 66
delete 8058 144
delete 8901 77
delete 6201 121
delete 3162 184
delete 17727 149
delete 25821 120
delete 2112 66
delete 1107 143
delete 7269 66
delete 12909 67
delete 12651 65
delete 17103 65
delete 18162 77
delete 8205 77
delete 11664 66
delete 27036 78
delete 26484 77
delete 3474 78
delete 9909 65
delete 26076 67
delete 4032 77
delete 6882 66
delete 28500 110
delete 21531 88
delete 12432 110
delete 29187 65
delete 2049 89
delete 8457 65
delete 8421 66
delete 4194 188
delete 13728 65
delete 10401 77
delete 9237 66
delete 15396 77
delete 11262 154
delete 3891 88
delete 29490 99
delete 14997 88
delete 9090 77
delete 5040 76
delete 7380 67
delete 11016 76
delete 21930 77
delete 21516 77
delete 15051 77
delete 17025 77
delete 25056 121
delete 24819 77
delete 4884 78
delete 24492 77
delete 2952 76
delete 3723 77
delete 19719 66
delete 29568 87
delete 28821 99
delete 1947 78
delete 21132 99
delete 26049 66
delete 21336 77
delete 19443 121
delete 2712 65
delete 8460 77
delete 24432 78
delete 25494 65
delete 26139 78
delete 27816 66
delete 6429 77
delete 14142 77
delete 5697 78
delete 21135 66
delete 16239 76
delete 23844 88
delete 29931 154
delete 25383 77
delete 4581 88
delete 9279 120
delete 15942 88
delete 13350 177
delete 2238 76
delete 23109 77
delete 8382 78
delete 22401 77
delete 22692 77
delete 1176 120
delete 29043 125
delete 11310 142
delete 17313 77
delete 3492 78
delete 23937 77
delete 24504 178
delete 3228 78
delete 22614 77
delete 21111 77
delete 16929 77
delete 3897 120
delete 9897 77
delete 5538 77
delete 16248 88
delete 14151 77
delete 11592 100
delete 15921 150
delete 10092 82
delete 28083 66
delete 23139 77
delete 3864 155
delete 28431 154
delete 14376 76
delete 2439 77
delete 9753 77
delete 9789 77
delete 25374 77
delete 4158 78
delete 19191 77
delete 3501 121
delete 8715 89
delete 7965 89
delete 18912 77
delete 29574 120
delete 27198 111
delete 15486 78
delete 3774 88
delete 28266 78
delete 10386 76
delete 5751 77
delete 16527 78
delete 8937 77
delete 4080 77
delete 27783 77
delete 20628 185
delete 15015 111
delete 10812 66
delete 555 66
delete 25410 67
delete 20511 88
delete 11172 66
delete 4461 66
delete 11463 66
delete 16116 66
delete 14241 65
delete 8817 78
delete 25311 77
delete 16710 88
delete 22512 253
delete 15162 167
delete 9120 109
delete 24603 88
delete 15756 87
delete 4410 133
delete 7530 110
delete 24924 87
delete 20763 255
delete 19275 167
delete 21915 88
delete 15276 76
delete 29304 78
delete 6240 77
delete 3525 77
delete 27327 78
delete 19953 77
delete 1737 98
delete 18765 121
delete 12798 221
delete 25284 199
delete 2700 155
delete 27555 144
delete 2169 164
delete 19599 146
delete 11619 76
delete 26214 77
delete 6858 210
delete 18225 197
delete 17463 77
delete 17775 76
delete 23463 77
delete 9393 79
delete 21381 76
delete 29472 121
delete 22638 88
delete 999 101
